Name,Term,ES,NES
TCGA-BH-A0B4-01A,OXPHOS,26295.98458383815,1.2026600531064797
TCGA-BH-A5J0-01A,OXPHOS,26295.93476444143,1.2026577745913658
TCGA-C8-A26Y-01A,OXPHOS,26295.678803931634,1.2026460681089817
TCGA-BH-A1F6-01A,OXPHOS,26294.46659981575,1.2025906273453268
TCGA-E2-A1IG-11A,OXPHOS,26293.544555041797,1.2025484571648084
TCGA-E9-A1NG-01A,EMT,26293.388845323607,1.202541335702695
TCGA-AC-A2QJ-01A,OXPHOS,26292.609723518653,1.202505702175898
TCGA-AR-A5QP-01A,OXPHOS,26290.863943072534,1.2024258580309737
TCGA-AC-A62Y-01A,OXPHOS,26290.70715429097,1.2024186872173552
TCGA-A8-A0A7-01A,OXPHOS,26289.84288118103,1.2023791592528865
TCGA-E2-A570-01A,OXPHOS,26289.481222284277,1.2023626186017242
TCGA-BH-A0HI-01A,OXPHOS,26288.777366968057,1.2023304274255662
TCGA-OL-A5RW-01A,OXPHOS,26286.722272787592,1.2022364366617544
TCGA-BH-A0H7-01A,OXPHOS,26286.59541959075,1.2022306349671283
TCGA-E2-A158-11A,Mesenchymal,26286.378405601106,1.2022207097233908
TCGA-A8-A09C-01A,OXPHOS,26286.06647491411,1.2022064434168607
TCGA-A2-A0T4-01A,OXPHOS,26285.2584927156,1.202169489945479
TCGA-A2-A0YH-01A,OXPHOS,26285.17889362651,1.2021658494411882
TCGA-E9-A5FK-01A,OXPHOS,26284.98149879188,1.202156821489352
TCGA-C8-A26X-01A,OXPHOS,26284.593468142146,1.2021390747128309
TCGA-B6-A1KC-01B,OXPHOS,26284.17087824206,1.2021197473516494
TCGA-E9-A1RA-01A,OXPHOS,26283.14747229375,1.2020729413669478
TCGA-OL-A66J-01A,OXPHOS,26282.631428077708,1.2020493398257204
TCGA-AO-A125-01A,OXPHOS,26282.43402710563,1.2020403115931853
TCGA-AR-A1AS-01A,OXPHOS,26282.282749451155,1.2020333928337303
TCGA-E9-A22G-01A,OXPHOS,26282.209543702484,1.2020300447320722
TCGA-LD-A66U-01A,OXPHOS,26282.033124647678,1.2020219761180546
TCGA-BH-A203-01A,OXPHOS,26281.831718901045,1.2020127647251453
TCGA-E9-A244-01A,OXPHOS,26281.729520878776,1.2020080906473027
TCGA-A8-A07J-01A,OXPHOS,26281.047285868004,1.201976888286666
TCGA-A7-A0CJ-01A,OXPHOS,26280.76831481283,1.2019641294054397
TCGA-A2-A0EU-01A,OXPHOS,26280.35262851023,1.2019451177837541
TCGA-E9-A1R0-01A,OXPHOS,26279.74070186974,1.2019171310117203
TCGA-B6-A0IO-01A,OXPHOS,26279.388137014303,1.2019010062811017
TCGA-D8-A27G-01A,OXPHOS,26278.701821532755,1.201869617298086
TCGA-E9-A3Q9-01A,OXPHOS,26278.379380722192,1.2018548703057792
TCGA-E9-A1ND-11A,OXPHOS,26276.920302864466,1.2017881386476332
TCGA-A2-A04X-01A,OXPHOS,26275.87249058328,1.2017402164270479
TCGA-A2-A3Y0-01A,OXPHOS,26275.52559713916,1.2017243510812725
TCGA-C8-A12X-01A,OXPHOS,26275.336882326923,1.2017157201146174
TCGA-AN-A0FN-01A,Mesenchymal,26273.710492893046,1.201641336377561
TCGA-C8-A26W-01A,OXPHOS,26273.654645290906,1.201638782159447
TCGA-B6-A0IJ-01A,OXPHOS,26273.584496922176,1.201635573888595
TCGA-E9-A228-01A,OXPHOS,26273.550443467142,1.2016340164367374
TCGA-E9-A1NF-11A,Mesenchymal,26272.831515323294,1.2016011358972427
TCGA-A7-A13E-11A,Mesenchymal,26272.779976256043,1.201598778732134
TCGA-BH-A1F8-01A,OXPHOS,26272.560658059792,1.201588748104351
TCGA-E2-A1IU-01A,OXPHOS,26272.38903063263,1.2015808986378285
TCGA-E2-A1IN-01A,OXPHOS,26271.971591640402,1.201561806856003
TCGA-B6-A0WV-01A,OXPHOS,26271.852224377064,1.201556347534303
TCGA-S3-AA11-01A,OXPHOS,26271.530049476878,1.2015416127035408
TCGA-AN-A0XV-01A,OXPHOS,26271.06009932911,1.2015201192976608
TCGA-A8-A09D-01A,OXPHOS,26271.029720323404,1.2015187298985874
TCGA-AN-A049-01A,OXPHOS,26270.286466585316,1.201484736815831
TCGA-BH-A202-01A,OXPHOS,26270.224961986296,1.2014819238721253
TCGA-E9-A22E-01A,OXPHOS,26269.46089945035,1.2014469790885547
TCGA-BH-A0E7-01A,OXPHOS,26268.522410231108,1.2014040568130773
TCGA-A8-A08C-01A,OXPHOS,26268.265383958736,1.201392301587507
TCGA-AO-A0J8-01A,OXPHOS,26267.763759228266,1.2013693595286894
TCGA-GM-A2DD-01A,OXPHOS,26267.557513903797,1.2013599267952586
TCGA-E9-A1RF-01A,OXPHOS,26266.506614846978,1.2013118633994404
TCGA-BH-A18U-01A,OXPHOS,26266.386809950698,1.2013063840623779
TCGA-A7-A0CE-11A,OXPHOS,26266.352030846494,1.2013047934225913
TCGA-E2-A14P-01A,OXPHOS,26265.784741033327,1.2012788481382588
TCGA-BH-A42U-01A,OXPHOS,26264.900699373356,1.2012384160492324
TCGA-BH-A1F2-11A,OXPHOS,26263.05488915943,1.2011539969926717
TCGA-AC-A3EH-01A,OXPHOS,26262.977317359404,1.2011504492074636
TCGA-AC-A8OR-01A,OXPHOS,26262.027760099594,1.2011070207295957
TCGA-C8-A1HK-01A,OXPHOS,26261.82279933673,1.2010976467462346
TCGA-A8-A07L-01A,OXPHOS,26261.690296773602,1.201091586675006
TCGA-LL-A73Y-01A,OXPHOS,26260.567955411,1.2010402558294753
TCGA-E2-A10E-01A,OXPHOS,26259.391678796834,1.2009864582281438
TCGA-BH-A204-11A,Mesenchymal,26259.02493448613,1.2009696849930218
TCGA-BH-A0B0-01A,OXPHOS,26258.784938550918,1.200958708658469
TCGA-A2-A0T2-01A,OXPHOS,26257.763282490076,1.200911982705749
TCGA-D8-A1JM-01A,OXPHOS,26257.682229460654,1.2009082757047673
TCGA-D8-A1JN-01A,OXPHOS,26256.975305984473,1.2008759442047736
TCGA-B6-A0RN-01A,OXPHOS,26256.929294007958,1.200873839823934
TCGA-C8-A274-01A,OXPHOS,26256.38684623294,1.2008490307026847
TCGA-A8-A08T-01A,OXPHOS,26254.50020833342,1.2007627443714315
TCGA-D8-A1XV-01A,OXPHOS,26254.354300506053,1.2007560712037144
TCGA-A2-A1FX-01A,OXPHOS,26254.35294202399,1.2007560090728555
TCGA-AC-A6NO-01A,OXPHOS,26253.5310699361,1.2007184203404118
TCGA-AN-A0AL-01A,OXPHOS,26252.95819961751,1.200692219828863
TCGA-E2-A14V-01A,OXPHOS,26252.104044837706,1.2006531546313013
TCGA-AR-A24U-01A,OXPHOS,26250.600461100737,1.2005843874744304
TCGA-D8-A27V-01A,OXPHOS,26249.856503536208,1.2005503622018185
TCGA-A2-A25E-01A,OXPHOS,26249.630451423174,1.2005400235949715
TCGA-BH-A0B9-01A,OXPHOS,26248.627446034687,1.2004941506401126
TCGA-AC-A7VB-01A,OXPHOS,26248.46617247907,1.200486774713102
TCGA-A8-A08S-01A,OXPHOS,26248.281643685532,1.200478335196113
TCGA-D8-A1Y1-01A,OXPHOS,26247.91954847575,1.2004617745899553
TCGA-A8-A085-01A,OXPHOS,26247.73255690218,1.2004532224364854
TCGA-A2-A04V-01A,OXPHOS,26246.993074744663,1.2004194018488594
TCGA-B6-A0IG-01A,OXPHOS,26246.791534304204,1.2004101842956603
TCGA-BH-A1FD-01A,OXPHOS,26246.086706260685,1.200377948631331
TCGA-E9-A249-01A,OXPHOS,26245.59757561082,1.2003555779955608
TCGA-E9-A1NF-01A,OXPHOS,26244.968911310792,1.2003268257182675
TCGA-A7-A0DB-01A,OXPHOS,26244.165568933353,1.2002900844514313
TCGA-AO-A126-01A,OXPHOS,26243.55211882833,1.2002620280029828
TCGA-LL-A6FR-01A,OXPHOS,26242.83431197917,1.2002291987464633
TCGA-AQ-A0Y5-01A,OXPHOS,26241.57948064711,1.2001718084056816
TCGA-A8-A09G-01A,OXPHOS,26240.497215873245,1.2001223104830516
TCGA-BH-A18S-01A,OXPHOS,26240.463679784236,1.2001207766931887
TCGA-AO-A1KP-01A,OXPHOS,26240.026889266795,1.200100799859645
TCGA-GM-A2DL-01A,OXPHOS,26238.012159478607,1.2000086551815732
TCGA-A2-A0D3-01A,OXPHOS,26237.510912319045,1.1999857303911508
TCGA-BH-A0HW-01A,OXPHOS,26237.175254018246,1.199970378890294
TCGA-A2-A0ER-01A,OXPHOS,26236.39960555209,1.1999349042183902
TCGA-D8-A1JU-01A,OXPHOS,26236.29157620837,1.1999299634421343
TCGA-BH-A42V-01A,OXPHOS,26235.783951162088,1.1999067469558617
TCGA-AC-A2BM-01A,OXPHOS,26235.58396974418,1.1998976007053415
TCGA-BH-A1FC-11A,OXPHOS,26235.172047662632,1.1998787612421948
TCGA-EW-A2FS-01A,OXPHOS,26234.925862556232,1.1998675018427913
TCGA-B6-A0X7-01A,OXPHOS,26234.76565859119,1.1998601748340425
TCGA-E2-A10B-01A,OXPHOS,26234.3828912175,1.1998426687760928
TCGA-BH-A0DZ-01A,OXPHOS,26233.471669151175,1.1998009935775398
TCGA-A8-A06U-01A,OXPHOS,26233.337414018326,1.1997948533516551
TCGA-BH-A0C0-01A,OXPHOS,26232.592324993766,1.1997607763311509
TCGA-D8-A1JK-01A,OXPHOS,26232.249417605548,1.1997450932896427
TCGA-BH-A1EN-01A,Epithelial,26231.887929086588,1.1997285604307941
TCGA-E2-A1L6-01A,OXPHOS,26231.51667890598,1.1997115811174506
TCGA-A8-A08H-01A,OXPHOS,26230.809749600226,1.1996792493508384
TCGA-BH-A0AV-01A,EMT,26230.539655958968,1.1996668964825934
TCGA-A7-A13F-11A,OXPHOS,26230.313000420123,1.199656530277764
TCGA-AC-A2FG-01A,OXPHOS,26228.891732792854,1.1995915278894853
TCGA-E2-A15L-01A,OXPHOS,26228.341132430476,1.1995663459055612
TCGA-A8-A09Z-01A,OXPHOS,26227.795640383567,1.199541397553009
TCGA-AR-A2LQ-01A,EMT,26227.47596583124,1.1995267770769111
TCGA-BH-A0EB-01A,OXPHOS,26226.49833159581,1.1994820644844713
TCGA-BH-A0BA-01A,OXPHOS,26225.914591124074,1.1994553668210124
TCGA-BH-A0DK-11A,OXPHOS,26225.568847681472,1.1994395540711338
TCGA-AC-A6IX-01A,OXPHOS,26224.58336636888,1.1993944825886813
TCGA-BH-A0B7-01A,OXPHOS,26224.14754658152,1.199374550151965
TCGA-BH-A18F-01A,OXPHOS,26223.872665971798,1.1993619783493146
TCGA-A2-A04N-01A,OXPHOS,26223.030547867384,1.1993234636551433
TCGA-A2-A04R-01A,OXPHOS,26222.519659573874,1.199300097922621
TCGA-AN-A0FV-01A,OXPHOS,26222.099023896662,1.1992808599388032
TCGA-A2-A04P-01A,OXPHOS,26221.902890632267,1.1992718896855152
TCGA-AR-A24Q-01A,OXPHOS,26221.465041800486,1.1992518644494339
TCGA-E9-A3HO-01A,OXPHOS,26221.230863947683,1.1992411542078
TCGA-A7-A3J0-01A,OXPHOS,26220.266208358287,1.1991970352002508
TCGA-BH-A0E1-11A,OXPHOS,26219.659715827544,1.199169296959954
TCGA-AN-A0XO-01A,OXPHOS,26219.402793879235,1.1991575465056967
TCGA-BH-A0DI-01A,EMT,26217.725370950662,1.1990808287261465
TCGA-A8-A093-01A,OXPHOS,26217.164349492774,1.1990551701281889
TCGA-A8-A09N-01A,OXPHOS,26215.28453650505,1.198969195937702
TCGA-AN-A0FW-01A,OXPHOS,26214.341521247927,1.1989260666616106
TCGA-A8-A06N-01A,OXPHOS,26214.151710030677,1.1989173855503221
TCGA-A7-A56D-01A,OXPHOS,26213.960464788775,1.1989086388531962
TCGA-AR-A0TQ-01A,OXPHOS,26213.77553886817,1.1989001811734015
TCGA-A7-A0CD-01A,OXPHOS,26213.70446370157,1.198896930514984
TCGA-AN-A03X-01A,OXPHOS,26212.701463803853,1.1988510578112481
TCGA-BH-A0B8-01A,OXPHOS,26210.364471439047,1.1987441742924885
TCGA-A7-A425-01A,OXPHOS,26209.865610737666,1.1987213586479286
TCGA-A8-A095-01A,OXPHOS,26209.344663595635,1.1986975328689204
TCGA-AO-A124-01A,OXPHOS,26208.58613720275,1.1986628412836313
TCGA-C8-A273-01A,OXPHOS,26208.176456142588,1.1986441043147227
TCGA-E2-A14T-01A,OXPHOS,26208.164630686613,1.1986435634715584
TCGA-A2-A0YC-01A,OXPHOS,26207.93826057712,1.1986332103209838
TCGA-GI-A2C8-01A,OXPHOS,26207.58522001577,1.1986170638337166
TCGA-D8-A1XZ-01A,OXPHOS,26207.56910259013,1.1986163266951653
TCGA-A2-A0D2-01A,OXPHOS,26206.552193203213,1.1985698178339599
TCGA-AC-A4ZE-01A,OXPHOS,26205.818418458566,1.198536258277726
TCGA-A2-A25F-01A,Mesenchymal,26204.98342097187,1.1984980692485798
TCGA-OL-A5RU-01A,OXPHOS,26204.83274342076,1.1984911779351537
TCGA-AO-A0J6-01A,OXPHOS,26204.64513134464,1.1984825974026885
TCGA-AR-A2LL-01A,OXPHOS,26203.929817474804,1.1984498821638296
TCGA-BH-A0BO-01A,EMT,26203.71400543125,1.1984400118917
TCGA-BH-A0BZ-11A,OXPHOS,26203.51775263094,1.198431036171377
TCGA-AR-A255-01A,OXPHOS,26202.567914992436,1.198387594870249
TCGA-AR-A0U3-01A,OXPHOS,26202.047926445433,1.1983638129330654
TCGA-E2-A1L8-01A,OXPHOS,26201.82641157284,1.1983536818391871
TCGA-LL-A7T0-01A,OXPHOS,26201.456527051654,1.1983367649849628
TCGA-BH-A1F8-11B,OXPHOS,26201.218014429993,1.1983258564904997
TCGA-GM-A3NY-01A,OXPHOS,26199.863753039645,1.1982639186660975
TCGA-A2-A0D4-01A,OXPHOS,26199.817157347537,1.1982617875887323
TCGA-D8-A1JD-01A,OXPHOS,26198.323149209922,1.1981934583767038
TCGA-E2-A1BC-01A,OXPHOS,26198.2471374395,1.1981899819402324
TCGA-A7-A6VX-01A,OXPHOS,26197.94304331957,1.1981760740430303
TCGA-AO-A03M-01B,OXPHOS,26197.72659001319,1.1981661744424232
TCGA-BH-A0BC-01A,OXPHOS,26196.556283339647,1.1981126498793226
TCGA-E2-A15K-11A,OXPHOS,26196.455973759967,1.1981080621703497
TCGA-B6-A0IP-01A,OXPHOS,26195.691711275365,1.198073108242027
TCGA-A8-A075-01A,OXPHOS,26194.52252805126,1.1980196350604502
TCGA-B6-A0X1-01A,OXPHOS,26193.66450893769,1.1979803931256445
TCGA-AN-A04D-01A,OXPHOS,26193.245762856586,1.197961241563453
TCGA-AR-A2LJ-01A,OXPHOS,26193.17781832345,1.1979581340861283
TCGA-BH-A1EN-11A,OXPHOS,26193.08652918518,1.1979539589315709
TCGA-B6-A1KF-01A,OXPHOS,26192.444312174935,1.1979245868142734
TCGA-BH-A1FL-01A,OXPHOS,26191.732686450603,1.1978920402546003
TCGA-A2-A04T-01A,OXPHOS,26191.39033090259,1.197876382451781
TCGA-B6-A0RE-01A,OXPHOS,26190.925890728093,1.1978551410472942
TCGA-A2-A259-01A,OXPHOS,26190.479292239717,1.197834715641277
TCGA-EW-A1P3-01A,OXPHOS,26190.370502034246,1.1978297400666271
TCGA-E2-A1BD-01A,OXPHOS,26189.24589800798,1.197778305737038
TCGA-AO-A0JJ-01A,OXPHOS,26189.144522079478,1.1977736692580665
TCGA-B6-A0RL-01A,OXPHOS,26189.1306229887,1.1977730335761738
TCGA-A2-A0CZ-01A,OXPHOS,26188.380233356256,1.1977387141297076
TCGA-BH-A0B2-01A,OXPHOS,26188.05195655702,1.1977237002255297
TCGA-AR-A1AO-01A,OXPHOS,26186.937433542,1.1976727269560496
TCGA-E2-A15M-11A,Mesenchymal,26184.56136698375,1.1975640563594414
TCGA-BH-A0BQ-01A,OXPHOS,26183.6852902233,1.1975239885490923
TCGA-EW-A423-01A,OXPHOS,26183.249193834803,1.197504043461884
TCGA-BH-A0W3-01A,OXPHOS,26182.993192006663,1.1974923350897848
TCGA-A8-A079-01A,OXPHOS,26181.871858374754,1.197441050333323
TCGA-E2-A1LS-01A,OXPHOS,26181.112372517488,1.1974063148664489
TCGA-A8-A06P-01A,OXPHOS,26179.546224739424,1.197334686311757
TCGA-A8-A08B-01A,OXPHOS,26178.829978869704,1.197301928447416
TCGA-E2-A15O-01A,OXPHOS,26177.73764651905,1.1972519700791084
TCGA-BH-A0BS-11A,OXPHOS,26177.424274082045,1.197237637833418
TCGA-E2-A1LE-01A,OXPHOS,26177.337748324717,1.1972336805344785
TCGA-EW-A2FV-01A,OXPHOS,26176.607687197076,1.1972002908223824
TCGA-E9-A5UP-01A,OXPHOS,26176.486396184668,1.197194743517053
TCGA-AN-A0AS-01A,OXPHOS,26175.96977129496,1.1971711154184241
TCGA-A2-A0CK-01A,OXPHOS,26175.6383452905,1.1971559574837647
TCGA-BH-A209-01A,OXPHOS,26175.42586426613,1.1971462395574692
TCGA-AO-A03O-01A,OXPHOS,26175.00665161628,1.1971270666565221
TCGA-AR-A1AR-01A,OXPHOS,26174.696506699187,1.1971128820230748
TCGA-A2-A0EO-01A,OXPHOS,26174.515228081083,1.1971045911544906
TCGA-E2-A15A-06A,OXPHOS,26174.267724042642,1.1970932714330682
TCGA-E2-A105-01A,OXPHOS,26173.624818808075,1.197063867839486
TCGA-A2-A4S1-01A,OXPHOS,26172.605892360552,1.1970172667270012
TCGA-JL-A3YW-01A,OXPHOS,26172.41680466645,1.1970086187064068
TCGA-BH-A1FJ-11B,Mesenchymal,26172.24832577534,1.197000913239761
TCGA-EW-A1PB-01A,OXPHOS,26171.90107876187,1.196985031723314
TCGA-EW-A1P1-01A,Mesenchymal,26171.87019741216,1.1969836193492853
TCGA-A2-A0CW-01A,OXPHOS,26171.832403893834,1.1969818908437557
TCGA-E9-A1R2-01A,OXPHOS,26169.89265896755,1.1968931756359789
TCGA-AR-A5QN-01A,OXPHOS,26169.48106046123,1.1968743509717075
TCGA-E2-A106-01A,OXPHOS,26168.915789062903,1.196848498000591
TCGA-D8-A3Z6-01A,OXPHOS,26168.901529968956,1.1968478458537726
TCGA-A8-A090-01A,OXPHOS,26168.638821992394,1.1968358307726092
TCGA-S3-AA14-01A,OXPHOS,26168.53195409888,1.1968309431158615
TCGA-A2-A0YG-01A,OXPHOS,26168.405687813487,1.196825168263925
TCGA-B6-A40C-01A,OXPHOS,26168.358559969027,1.1968230128483048
TCGA-BH-A0C3-01A,OXPHOS,26167.899672238844,1.1968020253876455
TCGA-A2-A3XZ-01A,OXPHOS,26167.07739809447,1.1967644182669466
TCGA-A8-A09B-01A,OXPHOS,26166.32979855128,1.1967302264266126
TCGA-A8-A07W-01A,OXPHOS,26166.167690858656,1.1967228123499272
TCGA-E2-A1LH-01A,OXPHOS,26165.332239969717,1.1966846025842022
TCGA-AR-A1AN-01A,OXPHOS,26163.970583902657,1.1966223265605491
TCGA-EW-A1P5-01A,OXPHOS,26163.746853148205,1.196612094122202
TCGA-E9-A22E-01A,EMT,26163.243558322196,1.1965890756807267
TCGA-C8-A8HP-01A,OXPHOS,26163.16654613412,1.1965855534896521
TCGA-AR-A24N-01A,OXPHOS,26162.802202223207,1.1965688900380194
TCGA-A2-A3XX-01A,OXPHOS,26161.901299801844,1.1965276868136083
TCGA-BH-A1FN-11A,Mesenchymal,26161.733043667995,1.1965199915348774
TCGA-A8-A08G-01A,OXPHOS,26161.395181824446,1.1965045392538873
TCGA-AC-A3BB-01A,OXPHOS,26161.187533086457,1.1964950423346348
TCGA-A1-A0SF-01A,OXPHOS,26160.172921664758,1.1964486385720219
TCGA-E2-A15R-01A,OXPHOS,26159.86502932089,1.1964345569611412
TCGA-EW-A3E8-01B,OXPHOS,26159.719332338125,1.1964278934365082
TCGA-EW-A1IW-01A,OXPHOS,26159.129010745582,1.196400894782186
TCGA-E9-A5UO-01A,OXPHOS,26158.525449703066,1.1963732906149744
TCGA-A2-A0T5-01A,OXPHOS,26158.400821066596,1.1963675906617335
TCGA-BH-A0BG-01A,OXPHOS,26157.005275067888,1.1963037646650467
TCGA-C8-A1HE-01A,OXPHOS,26155.605874450208,1.1962397623754268
TCGA-D8-A1JP-01A,OXPHOS,26155.303878807055,1.1962259504531132
TCGA-E2-A1IE-01A,OXPHOS,26154.760415437715,1.1962010948831479
TCGA-A2-A0CZ-01A,EMT,26154.578219949777,1.1961927620810617
TCGA-EW-A1P6-01A,OXPHOS,26153.580225602494,1.1961471183086874
TCGA-A8-A07O-01A,OXPHOS,26153.378340036863,1.1961378849710151
TCGA-E9-A1NC-01A,OXPHOS,26153.180525782198,1.1961288378367936
TCGA-A7-A5ZW-01A,OXPHOS,26152.59911767582,1.1961022468452351
TCGA-A8-A086-01A,OXPHOS,26152.31344008947,1.1960891812374395
TCGA-C8-A3M8-01A,OXPHOS,26151.4518862049,1.1960497776381078
TCGA-D8-A1X8-01A,OXPHOS,26151.297519411193,1.1960427175953197
TCGA-BH-A1ET-01A,OXPHOS,26150.386745877764,1.196001062910644
TCGA-BH-A0AY-11A,OXPHOS,26150.251549019544,1.1959948796144768
TCGA-BH-A18S-11A,OXPHOS,26148.737168742435,1.1959256186724236
TCGA-E2-A1IH-01A,OXPHOS,26148.730755866694,1.195925325376333
TCGA-C8-A1HM-01A,OXPHOS,26148.65710540712,1.1959219569355986
TCGA-BH-A0HY-01A,OXPHOS,26148.216438921812,1.195901802832719
TCGA-E9-A1NG-11A,Mesenchymal,26146.560633460173,1.1958260737388688
TCGA-BH-A0HA-01A,OXPHOS,26146.23591311539,1.1958112224909205
TCGA-A1-A0SJ-01A,OXPHOS,26144.66026874558,1.1957391596048388
TCGA-BH-A0BZ-01A,OXPHOS,26144.627175988753,1.1957376460909959
TCGA-LL-A740-01A,OXPHOS,26144.384583641106,1.1957265510082171
TCGA-E2-A15E-01A,OXPHOS,26144.369864309563,1.1957258778122013
TCGA-A7-A5ZV-01A,OXPHOS,26144.28082645618,1.195721805621288
TCGA-EW-A2FR-01A,EMT,26141.06469953549,1.1955747144423705
TCGA-AO-A0JF-01A,OXPHOS,26140.289112719,1.195539242590045
TCGA-AR-A5QQ-01A,OXPHOS,26139.95064958111,1.1955237628085564
TCGA-A8-A08H-01A,Mesenchymal,26139.61649994535,1.1955084803072524
TCGA-BH-A0E2-01A,OXPHOS,26138.56311168355,1.195460303066395
TCGA-AR-A1AQ-01A,OXPHOS,26138.52534236284,1.1954585756675555
TCGA-C8-A1HJ-01A,OXPHOS,26137.049441651405,1.1953910746077518
TCGA-AO-A0JM-01A,OXPHOS,26136.01955958831,1.1953439724346901
TCGA-AC-A2FO-01A,OXPHOS,26135.39518454141,1.1953154163285413
TCGA-C8-A26Z-01A,OXPHOS,26135.043538429392,1.1952993336171143
TCGA-B6-A0WY-01A,OXPHOS,26134.55046397476,1.1952767826094537
TCGA-AN-A0XU-01A,OXPHOS,26134.466559419045,1.1952729451924857
TCGA-E2-A15A-01A,OXPHOS,26134.404247595194,1.195270095329947
TCGA-E2-A1L9-01A,OXPHOS,26131.82915948625,1.195152322382827
TCGA-BH-A0DP-01A,OXPHOS,26128.001159900858,1.1949772469004858
TCGA-D8-A27P-01A,OXPHOS,26127.925522262904,1.1949737875751507
TCGA-A8-A0AD-01A,OXPHOS,26127.86590251878,1.1949710608362296
TCGA-A8-A0A2-01A,OXPHOS,26127.282439438102,1.19494437585939
TCGA-BH-A0B6-01A,OXPHOS,26125.83731991721,1.194878282592785
TCGA-A2-A0YD-01A,EMT,26125.459946522707,1.1948610232311807
TCGA-A2-A0T1-01A,OXPHOS,26124.161733435598,1.1948016488040583
TCGA-C8-A12K-01A,OXPHOS,26123.308819332527,1.19476264034947
TCGA-BH-A0B1-01A,OXPHOS,26122.818496285363,1.1947402151788107
TCGA-A8-A076-01A,OXPHOS,26121.763853304543,1.1946919805527492
TCGA-A1-A0SP-01A,OXPHOS,26121.23625523008,1.194667850590008
TCGA-EW-A1OV-01A,OXPHOS,26121.12973159366,1.1946629786780314
TCGA-C8-A138-01A,OXPHOS,26121.001183272438,1.1946570994560408
TCGA-A1-A0SQ-01A,OXPHOS,26120.521775449706,1.1946351734986496
TCGA-PL-A8LV-01A,OXPHOS,26120.212395379214,1.1946210238458452
TCGA-E2-A56Z-01A,OXPHOS,26119.770067518242,1.1946007937591159
TCGA-E2-A14U-01A,OXPHOS,26119.275487588417,1.1945781738977916
TCGA-BH-A0HK-11A,OXPHOS,26119.15424075913,1.1945726286131995
TCGA-E9-A1NG-11A,OXPHOS,26118.60604023617,1.1945475563871355
TCGA-A7-A4SF-01A,OXPHOS,26118.536887204726,1.194544393638534
TCGA-E9-A22H-01A,OXPHOS,26118.329289413065,1.1945348990493374
TCGA-A2-A4S0-01A,OXPHOS,26118.241974634315,1.1945309056641074
TCGA-AN-A0XP-01A,OXPHOS,26118.230040036346,1.1945303598292791
TCGA-AR-A2LK-01A,OXPHOS,26118.05322469417,1.1945222730908598
TCGA-B6-A0I9-01A,OXPHOS,26117.977616505133,1.1945188151123858
TCGA-A8-A07G-01A,OXPHOS,26116.87213301482,1.1944682552701051
TCGA-BH-A0HP-01A,OXPHOS,26116.863026246465,1.1944678387674839
TCGA-A2-A0CV-01A,OXPHOS,26114.857597264927,1.1943761194664724
TCGA-BH-A208-01A,Mesenchymal,26113.76539049433,1.1943261668416318
TCGA-LD-A74U-01A,OXPHOS,26113.749254919298,1.1943254288730092
TCGA-OL-A5RY-01A,OXPHOS,26113.19614232408,1.1943001319908553
TCGA-E2-A1B0-01A,OXPHOS,26113.147667117497,1.194297914952952
TCGA-E9-A1RB-11A,Mesenchymal,26112.530428207854,1.1942696852216224
TCGA-D8-A143-01A,OXPHOS,26112.366760797082,1.1942621998104448
TCGA-E2-A154-01A,OXPHOS,26111.6430562945,1.194229100821786
TCGA-AC-A2FE-01A,OXPHOS,26111.307189075305,1.1942137397659418
TCGA-BH-A0BM-11A,OXPHOS,26110.686593197872,1.1941853565020053
TCGA-A2-A04Q-01A,OXPHOS,26110.115318085183,1.194159228947999
TCGA-E9-A1RF-11A,Mesenchymal,26110.092030901305,1.1941581638969563
TCGA-WT-AB41-01A,OXPHOS,26108.21515472554,1.1940723240230386
TCGA-BH-A0BL-01A,EMT,26108.102892776446,1.1940671896664516
TCGA-MS-A51U-01A,OXPHOS,26108.017621932988,1.194063289761628
TCGA-E9-A1N6-01A,OXPHOS,26106.700807392586,1.194003064587703
TCGA-EW-A6SD-01A,OXPHOS,26105.941898531506,1.1939683555100389
TCGA-E2-A15K-01A,OXPHOS,26105.745324088548,1.193959365079228
TCGA-A2-A0CU-01A,OXPHOS,26102.754521361905,1.1938225792154171
TCGA-AC-A62X-01A,OXPHOS,26102.726119965988,1.1938212802633201
TCGA-C8-A1HO-01A,OXPHOS,26102.45324298914,1.1938088000978249
TCGA-AN-A0FF-01A,OXPHOS,26102.45219102187,1.1938087519855736
TCGA-E9-A1NF-11A,OXPHOS,26102.069855562466,1.1937912656814407
TCGA-D8-A1XY-01A,OXPHOS,26101.01669174798,1.1937430987057938
TCGA-BH-A1F0-11B,OXPHOS,26100.43666564316,1.19371657092077
TCGA-A8-A06R-01A,OXPHOS,26099.852389862925,1.1936898487747083
TCGA-BH-A0BP-01A,OXPHOS,26099.800324747586,1.1936874675505265
TCGA-E2-A108-01A,Mesenchymal,26099.49945786735,1.1936737072527515
TCGA-E9-A1RB-11A,OXPHOS,26098.91168220987,1.1936468250380472
TCGA-D8-A1XS-01A,OXPHOS,26098.349454739484,1.1936211112825026
TCGA-EW-A1P8-01A,OXPHOS,26097.84284384222,1.1935979411788442
TCGA-BH-A0AZ-01A,EMT,26095.525507120776,1.193491956620799
TCGA-BH-A0DE-01A,OXPHOS,26094.443041959516,1.193442449533351
